line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  6.688945257050609E+05   46.350644  5.517914  4.650360  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707437E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.6328  4.650360   -6.001  0.441885  7.614266  6.4089077E-01  3.4537237E-01  6.4569675E-05  1.7692992E-05  7.7562285E-03  5.9288061E-04  1.3474729E-06  1.7689187E-09  1.8613706E-03  9.3574570E-07  2.564E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.189013  0.0000000E+00  0.0000000000E+00       4.141     9.59   -9.0448   -4.9414   -1.1817   -0.3501   -0.1496   -0.4402   -0.2376   -0.0381   -1.0025   -0.0786   -0.3053    0.3766         1   -4.1034
 11  7.386707729240644E+05   46.279497  5.521006  4.649266  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707437E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.6292  4.649266   -5.993  0.442013  7.614648  6.3246173E-01  3.5381290E-01  6.5305093E-05  1.7895995E-05  7.8355702E-03  5.0117270E-04  1.1349079E-06  1.4922068E-09  1.8600302E-03  9.8525119E-07  2.564E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.190648  0.0000000E+00  0.0000000000E+00       4.132     9.67   -9.0525   -4.9565   -1.1814   -0.3497   -0.1495   -0.4398   -0.2374   -0.0381   -1.0015   -0.0785   -0.3051    0.3763         1   -4.0960
 12  8.078642813725938E+05   46.207693  5.524063  4.648173  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707438E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.6254  4.648173   -5.985  0.442315  7.615090  6.2398686E-01  3.6229676E-01  6.5929107E-05  1.8066636E-05  7.8989717E-03  4.2782930E-04  9.6651051E-07  1.2742363E-09  1.8586922E-03  1.0362421E-06  2.548E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.192288  0.0000000E+00  0.0000000000E+00       4.124     9.75   -9.0602   -4.9716   -1.1812   -0.3494   -0.1493   -0.4394   -0.2371   -0.0380   -1.0005   -0.0784   -0.3048    0.3759         1   -4.0886
 13  8.761866363463401E+05   46.135452  5.527120  4.647046  7.2000000E-01  2.6595590E-01  2.2831525E-03  2.7707439E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.6221  4.647046   -5.978  0.442758  7.615569  6.1549799E-01  3.7079291E-01  6.6493092E-05  1.8222183E-05  7.9495385E-03  3.6922326E-04  8.2980112E-07  1.0983221E-09  1.8573587E-03  1.0888703E-06  2.519E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.193945  0.0000000E+00  0.0000000000E+00       4.116     9.84   -9.0678   -4.9869   -1.1810   -0.3491   -0.1492   -0.4391   -0.2369   -0.0380   -0.9994   -0.0783   -0.3046    0.3756         1   -4.0809
 14  9.432010943326047E+05   46.063413  5.530171  4.645895  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707441E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.6187  4.645895   -5.970  0.443326  7.616081  6.0705833E-01  3.7923831E-01  6.6983744E-05  1.8358043E-05  7.9897117E-03  3.2259186E-04  7.2050159E-07  9.5782474E-10  1.8560379E-03  1.1418464E-06  2.483E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.195610  0.0000000E+00  0.0000000000E+00       4.108     9.92   -9.0754   -5.0024   -1.1809   -0.3487   -0.1491   -0.4389   -0.2366   -0.0379   -0.9982   -0.0782   -0.3044    0.3754         1   -4.0731
 15  1.009681338690369E+06   45.990685  5.533227  4.644734  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707442E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.6153  4.644734   -5.962  0.444019  7.616630  5.9857122E-01  3.8772993E-01  6.7399563E-05  1.8472737E-05  8.0220741E-03  2.8499231E-04  6.3339242E-07  8.4525667E-10  1.8547127E-03  1.1951853E-06  2.438E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.197294  0.0000000E+00  0.0000000000E+00       4.099    10.01   -9.0831   -5.0179   -1.1808   -0.3484   -0.1491   -0.4386   -0.2363   -0.0379   -0.9971   -0.0781   -0.3042    0.3752         1   -4.0652
 16  1.074183724991165E+06   45.918933  5.536181  4.643561  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707445E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.6122  4.643561   -5.954  0.444743  7.617180  5.9022392E-01  3.9608084E-01  6.7905722E-05  1.8612022E-05  8.0474168E-03  2.5524925E-04  5.6254741E-07  7.5694683E-10  1.8534111E-03  1.2470227E-06  2.389E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.198946  0.0000000E+00  0.0000000000E+00       4.091    10.10   -9.0905   -5.0332   -1.1806   -0.3480   -0.1490   -0.4383   -0.2360   -0.0378   -0.9958   -0.0781   -0.3040    0.3750         1   -4.0572
 17  1.139551054901029E+06   45.844838  5.539232  4.642353  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707448E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.6087  4.642353   -5.947  0.445664  7.617799  5.8164649E-01  4.0466116E-01  6.8097152E-05  1.8665948E-05  8.0686917E-03  2.3066534E-04  5.0723412E-07  6.8250840E-10  1.8520740E-03  1.3000793E-06  2.333E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.200668  0.0000000E+00  0.0000000000E+00       4.082    10.19   -9.0981   -5.0491   -1.1805   -0.3476   -0.1489   -0.4380   -0.2357   -0.0378   -0.9946   -0.0780   -0.3038    0.3747         1   -4.0490
 18  1.202216100963985E+06   45.772686  5.542192  4.641121  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707451E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.6057  4.641121   -5.940  0.446592  7.618402  5.7331555E-01  4.1299435E-01  6.8395873E-05  1.8748858E-05  8.0851290E-03  2.1142144E-04  4.6241778E-07  6.2483557E-10  1.8507755E-03  1.3512250E-06  2.276E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.202351  0.0000000E+00  0.0000000000E+00       4.074    10.29   -9.1055   -5.0648   -1.1804   -0.3472   -0.1488   -0.4378   -0.2354   -0.0377   -0.9933   -0.0779   -0.3037    0.3745         1   -4.0406
 19  1.265286708864765E+06   45.698751  5.545096  4.639867  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707458E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  4.299E-29  0.6021  4.639867   -5.932  0.447548  7.619025  5.6481580E-01  4.2149596E-01  6.8683927E-05  1.8829268E-05  8.0986055E-03  1.9557188E-04  4.2497072E-07  5.7690538E-10  1.8494496E-03  1.4031448E-06  2.214E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.204031  0.0000000E+00  0.0000000000E+00       4.065    10.38   -9.1127   -5.0806   -1.1802   -0.3469   -0.1487   -0.4375   -0.2351   -0.0377   -0.9920   -0.0778   -0.3035    0.3743         1   -4.0321
 20  1.326599257077902E+06   45.625674  5.547981  4.638555  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707466E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  9.374E-29  0.5988  4.638555   -5.925  0.448562  7.619653  5.5643124E-01  4.2988187E-01  6.9009921E-05  1.8918126E-05  8.1092041E-03  1.8294336E-04  3.9496337E-07  5.3964512E-10  1.8481405E-03  1.4532104E-06  2.152E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.205715  0.0000000E+00  0.0000000000E+00       4.056    10.48   -9.1200   -5.0968   -1.1800   -0.3464   -0.1486   -0.4371   -0.2348   -0.0376   -0.9907   -0.0777   -0.3032    0.3740         1   -4.0232
 21  1.387852043308733E+06   45.551519  5.550977  4.637181  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707476E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  1.445E-28  0.5958  4.637181   -5.918  0.449718  7.620317  5.4794558E-01  4.3836872E-01  6.9224777E-05  1.8979192E-05  8.1179594E-03  1.7259862E-04  3.7060628E-07  5.0825720E-10  1.8468141E-03  1.5031030E-06  2.089E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.207470  0.0000000E+00  0.0000000000E+00       4.047    10.58   -9.1274   -5.1136   -1.1799   -0.3460   -0.1485   -0.4368   -0.2345   -0.0376   -0.9893   -0.0777   -0.3030    0.3737         1   -4.0138
 22  1.448054908348404E+06   45.477293  5.553911  4.635781  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707484E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  1.909E-28  0.5927  4.635781   -5.911  0.450909  7.620989  5.3949839E-01  4.4681673E-01  6.9416991E-05  1.9033435E-05  8.1249806E-03  1.6426973E-04  3.5105054E-07  4.8287697E-10  1.8454914E-03  1.5519091E-06  2.025E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.209215  0.0000000E+00  0.0000000000E+00       4.038    10.68   -9.1348   -5.1305   -1.1796   -0.3456   -0.1484   -0.4365   -0.2341   -0.0375   -0.9878   -0.0776   -0.3028    0.3734         1   -4.0043
 23  1.507281813732399E+06   45.403240  5.556761  4.634382  7.2000000E-01  2.6595590E-01  2.2831524E-03  2.7707503E-05  6.5875803E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  1.081E-27  0.5891  4.634382   -5.904  0.452088  7.621661  5.3107382E-01  4.5524193E-01  6.9648243E-05  1.9098149E-05  8.1305572E-03  1.5752403E-04  3.3453475E-07  4.6234940E-10  1.8441705E-03  1.5997578E-06  1.961E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.210927  0.0000000E+00  0.0000000000E+00       4.029    10.79   -9.1419   -5.1471   -1.1794   -0.3452   -0.1483   -0.4361   -0.2338   -0.0375   -0.9863   -0.0775   -0.3026    0.3731         1   -3.9948
 24  1.566162664659666E+06   45.328287  5.559629  4.632897  7.2000000E-01  2.6595590E-01  2.2831523E-03  2.7707526E-05  6.5875804E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  2.239E-27  0.5863  4.632897   -5.898  0.453296  7.622328  5.2257586E-01  4.6374045E-01  7.0041908E-05  1.9208254E-05  8.1348228E-03  1.5200292E-04  3.1938271E-07  4.4560664E-10  1.8428351E-03  1.6468724E-06  1.897E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.212670  0.0000000E+00  0.0000000000E+00       4.019    10.90   -9.1491   -5.1644   -1.1792   -0.3447   -0.1482   -0.4357   -0.2334   -0.0374   -0.9848   -0.0774   -0.3023    0.3728         1   -3.9846
 25  1.623712622883481E+06   45.253957  5.562548  4.631406  7.2000000E-01  2.6595590E-01  2.2831523E-03  2.7707551E-05  6.5875804E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  3.345E-27  0.5834  4.631406   -5.891  0.454717  7.623054  5.1415873E-01  4.7215790E-01  7.0069474E-05  1.9216009E-05  8.1386872E-03  1.4754917E-04  3.0985459E-07  4.3203114E-10  1.8415101E-03  1.6920150E-06  1.835E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.214451  0.0000000E+00  0.0000000000E+00       4.010    11.01   -9.1564   -5.1819   -1.1789   -0.3442   -0.1481   -0.4354   -0.2330   -0.0373   -0.9832   -0.0773   -0.3021    0.3725         1   -3.9745
 26  1.680865153369253E+06   45.178849  5.565445  4.629847  7.2000000E-01  2.6595590E-01  2.2831523E-03  2.7707581E-05  6.5875804E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  5.691E-27  0.5804  4.629847   -5.884  0.456123  7.623770  5.0569873E-01  4.8061814E-01  7.0287363E-05  1.9277008E-05  8.1415719E-03  1.4389582E-04  3.0033402E-07  4.2078148E-10  1.8401752E-03  1.7365948E-06  1.773E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.216242  0.0000000E+00  0.0000000000E+00       4.000    11.13   -9.1636   -5.1997   -1.1786   -0.3438   -0.1480   -0.4350   -0.2326   -0.0373   -0.9816   -0.0772   -0.3018    0.3722         1   -3.9639
 27  1.736770238725747E+06   45.104330  5.568182  4.628275  7.2000000E-01  2.6595590E-01  2.2831523E-03  2.7707629E-05  6.5875804E-04  5.7184752E-03  2.2656013E-06  1.2899741E-05  1.8768898E-03  1.5180834E-04  1.143E-26  0.5771  4.628275   -5.877  0.457481  7.624479  4.9730424E-01  4.8901282E-01  7.0499759E-05  1.9336669E-05  8.1438675E-03  1.4092317E-04  2.9233349E-07  4.1154670E-10  1.8388480E-03  1.7798674E-06  1.712E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.217960  0.0000000E+00  0.0000000000E+00       3.990    11.24   -9.1705   -5.2169   -1.1783   -0.3433   -0.1479   -0.4346   -0.2324   -0.0372   -0.9805   -0.0771   -0.3015    0.3718         1   -3.9535
 28  1.793099403299189E+06   45.027999  5.571100  4.626553  7.2000000E-01  2.6595590E-01  2.2831522E-03  2.7707685E-05  6.5875804E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  1.824E-26  0.5741  4.626553   -5.871  0.458985  7.625218  4.8872972E-01  4.9758750E-01  7.0726402E-05  1.9400901E-05  8.1457215E-03  1.3843005E-04  2.8507161E-07  4.0345187E-10  1.8374891E-03  1.8232396E-06  1.651E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.219799  0.0000000E+00  0.0000000000E+00       3.980    11.37   -9.1777   -5.2355   -1.1780   -0.3429   -0.1477   -0.4342   -0.2320   -0.0372   -0.9792   -0.0769   -0.3013    0.3715         1   -3.9422
 29  1.847075710176999E+06   44.953846  5.573917  4.624833  7.2000000E-01  2.6595590E-01  2.2831522E-03  2.7707745E-05  6.5875804E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  2.471E-26  0.5711  4.624833   -5.864  0.460507  7.625952  4.8041204E-01  5.0590525E-01  7.0925756E-05  1.9456530E-05  8.1471831E-03  1.3643084E-04  2.7936555E-07  3.9712562E-10  1.8361680E-03  1.8640006E-06  1.594E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.221592  0.0000000E+00  0.0000000000E+00       3.969    11.50   -9.1848   -5.2539   -1.1776   -0.3424   -0.1475   -0.4338   -0.2317   -0.0371   -0.9779   -0.0768   -0.3010    0.3711         1   -3.9309
 30  1.901539817973215E+06   44.877800  5.576640  4.623079  7.2000000E-01  2.6595590E-01  2.2831521E-03  2.7707808E-05  6.5875805E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  3.103E-26  0.5679  4.623079   -5.858  0.461967  7.626681  4.7189974E-01  5.1441755E-01  7.1314255E-05  1.9565673E-05  8.1481059E-03  1.3473012E-04  2.7292476E-07  3.9175326E-10  1.8348126E-03  1.9047331E-06  1.537E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.223357  0.0000000E+00  0.0000000000E+00       3.959    11.63   -9.1916   -5.2723   -1.1772   -0.3420   -0.1473   -0.4333   -0.2314   -0.0371   -0.9765   -0.0767   -0.3007    0.3708         1   -3.9193
 31  1.955196525252948E+06   44.801829  5.579538  4.621244  7.2000000E-01  2.6595590E-01  2.2831520E-03  2.7707901E-05  6.5875805E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  4.779E-26  0.5650  4.621244   -5.852  0.463724  7.627480  4.6340097E-01  5.2291628E-01  7.1329499E-05  1.9569454E-05  8.1493284E-03  1.3331076E-04  2.6998113E-07  3.8736444E-10  1.8334561E-03  1.9438145E-06  1.481E-05  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.225230  0.0000000E+00  0.0000000000E+00       3.948    11.77   -9.1988   -5.2916   -1.1768   -0.3415   -0.1471   -0.4328   -0.2311   -0.0370   -0.9751   -0.0766   -0.3004    0.3704         1   -3.9072
